"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_1319,field_1321,field_1679,field_1677,field_1658,field_1659
,272430,0,,75316,Stale Check,0,,0,
,272433,0,,0,,75317,Stale Check,0,
,272439,0,,0,,75323,Stale Check,0,
,272458,75330,Stale Check,75331,Stale Check,0,,0,
,272460,0,,75328,Stale Check,0,,0,
,272455,0,,75325,Stale Check,0,,0,
,272472,0,,0,,0,,75341,Stale Check
,272481,75357,Stale Check,0,,0,,0,
,272464,0,,75333,Stale Check,0,,0,
,272475,0,,75346,Stale Check,0,,0,
,272473,0,,0,,75342,Stale Check,0,
,272469,0,,0,,75339,Stale Check,0,
,272462,0,,75334,Stale Check,0,,0,
,272470,0,,75338,Stale Check,0,,0,
,272432,75315,Stale Check,0,,0,,0,
,272484,0,,75358,Stale Check,0,,0,
,272488,0,,0,,0,,75363,Stale Check
,272490,75360,Stale Check,0,,0,,0,
,272491,75360,Stale Check,0,,0,,0,
,272492,75360,Stale Check,0,,0,,0,
,272489,75360,Stale Check,0,,0,,0,
,272449,0,,0,,75320,Stale Check,0,
,272493,75366,Stale Check,0,,0,,0,
,272495,75366,Stale Check,0,,0,,0,
,272496,75366,Stale Check,0,,0,,0,
,272497,75366,Stale Check,0,,0,,0,
,272485,0,,75361,Stale Check,0,,0,
,272486,0,,75362,Stale Check,0,,0,
,272498,75367,Stale Check,75368,Stale Check,0,,0,
,272501,0,,75369,Stale Check,0,,0,
,272500,75370,Stale Check,75371,Stale Check,0,,0,
,272506,0,,0,,75374,Stale Check,0,
,272537,75379,Stale Check,0,,0,,0,
,272545,0,,0,,75381,Stale Check,0,
,272541,0,,75382,Stale Check,0,,0,
,272551,75384,Stale Check,75385,Stale Check,0,,0,
,272552,0,,75388,Stale Check,0,,0,
,272568,0,,0,,0,,75398,Stale Check
,272572,75401,Stale Check,75402,Stale Check,0,,0,
,272578,0,,75403,Stale Check,0,,0,
,272557,0,,75392,Stale Check,0,,0,
,272553,0,,75390,Stale Check,0,,0,
,272593,75415,Stale Check,0,,75416,Stale Check,0,
,272565,75396,Stale Check,0,,0,,0,
,272574,0,,0,,75399,Stale Check,0,
,272597,0,,0,,0,,75420,Stale Check
,272571,0,,75400,Stale Check,0,,0,
,272585,0,,75411,Stale Check,0,,0,
,272583,75408,Stale Check,75409,Stale Check,0,,0,
,272596,0,,0,,75417,Stale Check,0,
,272564,75394,Stale Check,0,,0,,0,
,272591,0,,75414,Stale Check,0,,0,
,272599,0,,75421,Stale Check,0,,0,
,272600,0,,75422,Stale Check,0,,0,
,272621,0,,75442,Stale Check,0,,0,
,272603,75424,Stale Check,75425,Stale Check,0,,0,
,272601,0,,0,,75423,Stale Check,0,
,272604,0,,75427,Stale Check,0,,0,
,272615,0,,75439,Stale Check,0,,75438,Stale Check
,272622,75443,Stale Check,0,,0,,0,
,272618,75443,Stale Check,0,,0,,0,
,272619,75443,Stale Check,0,,0,,0,
,272605,75430,Stale Check,0,,0,,0,
,272623,0,,75446,Stale Check,0,,0,
,272617,0,,75440,Stale Check,0,,0,
,272626,0,,75448,Stale Check,0,,0,
,272628,0,,0,,75449,Stale Check,0,
,272640,0,,75454,Stale Check,0,,0,
,272642,0,,75455,Stale Check,0,,0,
,272644,75450,Stale Check,0,,0,,0,
,272646,75450,Stale Check,0,,0,,0,
,272648,75450,Stale Check,0,,0,,0,
,272688,0,,75481,Stale Check,0,,0,
,272678,75478,Stale Check,75479,Stale Check,0,,0,
,272655,75451,Stale Check,0,,0,,0,
,272659,75451,Stale Check,0,,0,,0,
,272705,0,,0,,75487,Stale Check,0,
,272691,75482,Stale Check,0,,75483,Stale Check,0,
,272742,75499,Stale Check,75500,Stale Check,0,,0,
,272715,75490,Stale Check,0,,0,,0,
,272724,75490,Stale Check,0,,0,,0,
,272725,75490,Stale Check,0,,0,,0,
,272728,75490,Stale Check,0,,0,,0,
,272741,75497,Stale Check,75498,Stale Check,0,,0,
,272747,0,,75494,Stale Check,0,,0,
,272744,75491,Stale Check,75492,Stale Check,0,,0,
,272749,75511,Stale Check,75512,Stale Check,0,,0,
,272750,0,,0,,0,,75507,Stale Check
,272755,0,,0,,75515,Stale Check,0,
,272752,0,,0,,0,,75508,Stale Check
,272743,0,,0,,75501,Stale Check,0,
,272682,0,,75457,Stale Check,0,,0,
,272685,0,,75458,Stale Check,0,,0,
,272687,0,,75459,Stale Check,0,,0,
,272690,0,,75460,Stale Check,0,,0,
,272694,0,,75461,Stale Check,0,,0,
,272698,0,,75462,Stale Check,0,,0,
,272885,0,,0,,0,,75628,Stale Check
,272702,0,,75463,Stale Check,0,,0,
,272704,0,,75464,Stale Check,0,,0,
,272707,0,,75465,Stale Check,0,,0,
,272710,0,,75466,Stale Check,0,,0,
,272712,0,,75467,Stale Check,0,,0,
,272716,0,,75468,Stale Check,0,,0,
,272718,0,,75469,Stale Check,0,,0,
,272721,0,,75470,Stale Check,0,,0,
,272757,0,,75516,Stale Check,0,,0,
,272726,0,,75471,Stale Check,0,,0,
,272779,0,,0,,0,,75636,Stale Check
,272730,0,,75472,Stale Check,0,,0,
,272763,75520,Stale Check,75521,Stale Check,0,,0,
,272733,0,,75473,Stale Check,0,,0,
,272740,0,,75504,Stale Check,0,,0,
,272756,75519,Stale Check,0,,0,,0,
,272759,75519,Stale Check,0,,0,,0,
,272767,0,,75523,Stale Check,0,,0,
,272772,75532,Stale Check,0,,0,,0,
,272774,75532,Stale Check,0,,0,,0,
,272777,0,,75530,Stale Check,0,,0,
,272824,0,,0,,0,,75553,Stale Check
,272833,75616,Stale Check,75560,Stale Check,0,,0,
,272828,0,,75555,Stale Check,0,,0,
,272834,75557,Stale Check,0,,75558,Stale Check,0,
,272836,0,,0,,0,,75561,Stale Check
,272808,0,,0,,0,,75537,Stale Check
,272873,0,,0,,0,,75580,Stale Check
,272842,0,,75567,Stale Check,0,,0,
,272812,75538,Stale Check,75539,Stale Check,0,,0,
,272846,75568,Stale Check,0,,0,,0,
,272865,75575,Stale Check,0,,75576,Stale Check,0,
,272816,75540,Stale Check,75541,Stale Check,0,,0,
,272823,75546,Stale Check,0,,75547,Stale Check,0,
,272831,0,,0,,75556,Stale Check,0,
,272848,0,,0,,75571,Stale Check,0,
,272867,0,,75577,Stale Check,0,,0,
,272870,75578,Stale Check,75579,Stale Check,0,,0,
,272872,0,,75581,Stale Check,0,,0,
,272844,0,,0,,75721,Stale Check,0,
,272875,755585,Stale Check,0,,0,,0,
,272887,75584,Stale Check,0,,0,,0,
,272895,75591,Stale Check,75592,Stale Check,0,,0,
,272892,0,,75601,Stale Check,0,,0,
,272894,0,,0,,75595,Stale Check,0,
,272856,0,,0,,75570,Stale Check,0,
,272925,0,,0,,0,,75611,Stale Check
,272896,75596,Stale Check,0,,75597,Stale Check,0,
,272860,75574,Stale Check,0,,0,,0,
,272914,75617,Stale Check,75618,Stale Check,0,,0,
,272897,0,,75598,Stale Check,0,,0,
,272910,0,,75609,Stale Check,0,,0,
,272909,0,,75610,Stale Check,0,,0,
,272900,75602,Stale Check,75603,Stale Check,0,,0,
,272908,0,,75607,Stale Check,0,,0,
,272901,0,,75604,Stale Check,0,,0,
,272905,0,,0,,75608,Stale Check,0,
,272916,0,,75622,Stale Check,0,,0,
,272915,75625,Stale Check,75626,Stale Check,0,,0,
,272882,75586,Stale Check,75587,Stale Check,0,,0,
,272902,0,,75605,Stale Check,0,,0,
,272911,75612,Stale Check,75613,Stale Check,0,,0,
,272913,0,,75615,Stale Check,0,,0,
,272923,0,,75623,Stale Check,0,,0,
,272926,0,,0,,0,,75629,Stale Check
,272899,0,,0,,0,,75599,Stale Check
,272918,75624,Stale Check,0,,0,,0,
,272921,75624,Stale Check,0,,0,,0,
,272928,0,,75631,Stale Check,0,,0,
,272931,0,,75632,Stale Check,0,,0,
,272933,0,,0,,0,,75635,Stale Check
,200842,0,,71400,Stale Check,0,,0,
,201655,71375,Stale Check,0,,0,,0,
,202411,0,,71891,Stale Check,0,,0,
,203012,0,,71907,Stale Check,0,,0,
,203039,0,,71719,Stale Check,0,,0,
,203162,0,,71893,Stale Check,0,,0,
,203309,71540,Stale Check,0,,71541,Stale Check,0,
,204196,0,,71792,Stale Check,0,,0,
,204300,0,,71785,Stale Check,0,,0,
,204480,71789,Stale Check,71790,Stale Check,0,,0,
,204647,0,,0,,0,,71859,Stale Check
,204787,0,,0,,71856,Stale Check,0,
,204858,0,,0,,71549,Stale Check,0,
,204923,71543,Stale Check,71544,Stale Check,0,,0,
,205181,71798,Stale Check,0,,0,,0,
,205207,0,,71600,Stale Check,0,,0,
,205581,71904,Stale Check,71905,Stale Check,0,,0,
,206451,0,,71619,Stale Check,0,,0,
,207936,0,,71774,Stale Check,0,,0,
,212118,71956,Stale Check,71957,Stale Check,0,,0,
,212138,0,,71491,Stale Check,0,,0,
,213263,0,,71630,Stale Check,0,,0,
,223780,0,,71681,Stale Check,0,,0,
,224544,0,,71406,Stale Check,0,,0,
,224618,0,,72004,Stale Check,0,,0,
,224652,0,,71442,Stale Check,0,,0,
,224658,0,,71765,Stale Check,0,,0,
,224697,0,,71978,Stale Check,0,,0,
,224831,0,,71495,Stale Check,0,,0,
,224897,0,,71781,Stale Check,0,,0,
,224911,0,,71771,Stale Check,0,,0,
,224930,71370,Stale Check,0,,0,,0,
,224940,0,,71387,Stale Check,0,,0,
,224946,0,,71398,Stale Check,0,,0,
,224947,0,,0,,71397,Stale Check,0,
,224951,0,,71407,Stale Check,0,,0,
,224957,0,,71880,Stale Check,0,,0,
,224962,0,,71435,Stale Check,0,,0,
,224967,0,,71447,Stale Check,0,,0,
,224974,0,,71454,Stale Check,0,,0,
,224975,0,,0,,71455,Stale Check,0,
,224982,71465,Stale Check,0,,0,,0,
,224984,0,,71468,Stale Check,0,,0,
,224986,0,,0,,71472,Stale Check,0,
,224989,0,,0,,71476,Stale Check,0,
,224995,0,,0,,0,,71479,Stale Check
,225006,0,,71492,Stale Check,0,,0,
,225012,0,,71501,Stale Check,0,,0,
,225018,0,,71508,Stale Check,0,,0,
,225019,0,,71512,Stale Check,0,,0,
,225023,71516,Stale Check,0,,0,,0,
,225024,71516,Stale Check,0,,0,,0,
,225033,0,,71550,Stale Check,0,,0,
,225047,0,,71582,Stale Check,0,,0,
,225049,0,,71587,Stale Check,0,,0,
,225067,0,,71607,Stale Check,0,,0,
,225074,0,,71624,Stale Check,0,,0,
,225086,0,,0,,71646,Stale Check,0,
,225089,0,,71651,Stale Check,0,,0,
,225093,0,,71661,Stale Check,0,,0,
,225115,0,,71692,Stale Check,0,,0,
,225122,0,,0,,71699,Stale Check,0,
,225125,71702,Stale Check,0,,0,,0,
,225132,0,,71709,Stale Check,0,,0,
,225136,0,,71712,Stale Check,0,,0,
,225143,0,,71725,Stale Check,0,,0,
,225144,71726,Stale Check,0,,0,,0,
,225145,71726,Stale Check,0,,0,,0,
,225146,0,,71729,Stale Check,0,,0,
,225149,71732,Stale Check,0,,0,,0,
,225150,0,,71734,Stale Check,0,,0,
,225151,71738,Stale Check,71739,Stale Check,0,,0,
,225153,0,,71741,Stale Check,0,,0,
,225155,0,,71745,Stale Check,0,,0,
,225180,0,,71852,Stale Check,0,,0,
,225187,71861,Stale Check,0,,71862,Stale Check,0,
,225188,0,,71872,Stale Check,0,,0,
,225190,0,,71869,Stale Check,0,,0,
,225193,0,,71884,Stale Check,0,,0,
,225202,0,,71895,Stale Check,0,,0,
,225203,0,,71898,Stale Check,0,,0,
,225210,71909,Stale Check,71910,Stale Check,0,,0,
,225219,0,,0,,71820,Stale Check,0,
,225222,0,,71816,Stale Check,0,,0,
,225230,0,,0,,71808,Stale Check,0,
,225236,0,,71796,Stale Check,0,,0,
,225238,71786,Stale Check,71787,Stale Check,0,,0,
,225257,0,,0,,71922,Stale Check,0,
,225259,0,,0,,0,,71930,Stale Check
,225266,0,,0,,71945,Stale Check,0,
,225267,71950,Stale Check,0,,71951,Stale Check,0,
,225276,0,,71967,Stale Check,0,,0,
,225278,0,,71970,Stale Check,0,,0,
,225285,71988,Stale Check,71989,Stale Check,0,,0,
,225287,71993,Stale Check,71994,Stale Check,0,,0,
,225288,0,,71997,Stale Check,0,,0,
,225290,0,,72006,Stale Check,0,,0,
,225294,0,,72020,Stale Check,0,,0,
,225295,72015,Stale Check,72016,Stale Check,0,,0,
,225307,0,,72040,Stale Check,0,,0,
,225317,0,,72055,Stale Check,0,,72054,Stale Check
,269537,71492,Stale Check,0,,0,,0,
,269539,0,,0,,0,,71495,Stale Check
