"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_2254,field_2256,field_2262,field_2264,field_1319,field_1321,field_2247,field_2246,field_2267,field_2266,field_1679,field_1677,field_2259,field_2258,field_2271,field_2270,field_1658,field_1659,field_2251,field_2250,field_2275,field_2274
,278548,0,,0,,0,,0,,0,,0,,79342,Cleared,0,,0,,0,,0,,0,
,278542,0,,0,,0,,79331,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278551,0,,0,,0,,0,,0,,0,,79340,Cleared,0,,0,,0,,0,,0,
,278563,0,,0,,0,,79350,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278523,0,,0,,0,,79327,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278520,0,,0,,0,,0,,0,,0,,0,,0,,0,,79321,Cleared,0,,0,
,278509,0,,0,,0,,0,,0,,0,,0,,0,,0,,79309,Cleared,0,,0,
,278664,0,,0,,0,,0,,0,,0,,0,,0,,0,,79415,Cleared,0,,0,
,278662,79413,Cleared,0,,0,,79414,,0,,0,,0,,0,,0,,0,,0,,0,
,278621,0,,0,,0,,79381,Cleared,0,,0,,0,,0,,0,,79380,,0,,0,
,278815,0,,0,,0,,0,,0,,0,,0,,0,,0,,79497,Cleared,0,,0,
,278812,79492,Cleared,0,,0,,79493,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278721,0,,0,,0,,0,,0,,0,,79435,Cleared,0,,0,,0,,0,,0,
,278711,0,,0,,0,,79433,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278715,0,,0,,0,,79434,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278738,0,,0,,0,,79444,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278806,0,,0,,0,,79487,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278780,0,,0,,0,,79466,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278810,0,,0,,0,,0,,0,,0,,0,,0,,0,,79489,Cleared,0,,0,
,278723,0,,0,,0,,0,,0,,0,,0,,0,,0,,79436,Cleared,0,,0,
,278733,0,,0,,0,,79443,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278884,79523,Cleared,0,,0,,79524,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278919,79560,Cleared,0,,0,,79561,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278855,79510,Cleared,0,,0,,79511,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278915,79558,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278905,0,,0,,0,,79547,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279023,0,,0,,0,,0,,0,,0,,0,,0,,0,,79617,Cleared,0,,0,
,279021,79618,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279001,0,,0,,0,,79602,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279022,0,,0,,0,,79616,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279020,0,,0,,0,,0,,0,,0,,0,,0,,0,,79615,Cleared,0,,0,
,278997,0,,0,,0,,0,,0,,0,,0,,0,,0,,79600,Cleared,0,,0,
,278996,0,,0,,0,,79599,,0,,0,,0,,0,,0,,79598,Cleared,0,,0,
,279004,0,,0,,0,,79605,Cleared,0,,0,,0,,0,,0,,79604,Cleared,0,,0,
,279014,0,,0,,0,,79610,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278980,0,,0,,0,,79590,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279186,79708,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279131,79674,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279120,0,,0,,0,,0,,0,,0,,0,,0,,0,,79666,Cleared,0,,0,
,279178,0,,0,,0,,0,,0,,0,,0,,0,,0,,79704,Cleared,0,,0,
,279140,0,,0,,0,,0,,0,,0,,79683,Cleared,0,,0,,0,,0,,0,
,279100,0,,0,,0,,0,,0,,0,,0,,0,,0,,79655,Cleared,0,,0,
,279064,0,,0,,0,,0,,0,,0,,79646,Cleared,0,,0,,0,,0,,0,
,279145,79686,Cleared,0,,0,,79687,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279049,79642,Cleared,0,,0,,79643,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279158,79692,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279162,79697,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279134,79676,Cleared,0,,0,,79677,,0,,0,,0,,0,,0,,0,,0,,0,
,279123,79668,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279091,0,,0,,0,,79637,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279095,0,,0,,0,,79636,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279082,0,,0,,0,,79633,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279076,0,,0,,0,,79632,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279094,0,,0,,0,,79654,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279066,0,,0,,0,,79629,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279062,0,,0,,0,,79627,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279060,0,,0,,0,,79626,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279080,0,,0,,0,,79650,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279124,0,,0,,0,,79669,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279127,0,,0,,0,,79671,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279136,0,,0,,0,,79678,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279148,0,,0,,0,,79688,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279043,0,,0,,0,,0,,0,,0,,0,,0,,0,,79621,Cleared,0,,0,
,279126,0,,0,,0,,0,,0,,0,,0,,0,,0,,79670,Cleared,0,,0,
,279047,0,,0,,0,,80699,,0,,0,,0,,0,,0,,79623,Cleared,0,,0,
,279057,0,,0,,0,,79625,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279121,0,,0,,0,,79667,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279166,0,,0,,0,,0,,0,,0,,79699,Cleared,0,,0,,0,,0,,0,
,279264,79734,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,278202,0,,0,,0,,0,,0,,0,,79726,Cleared,0,,0,,79101,Cleared,0,,0,
,279303,79758,Cleared,0,,0,,0,,0,,0,,79759,Cleared,0,,0,,0,,0,,0,
,279308,79763,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279286,79748,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279315,0,,0,,0,,0,,0,,0,,0,,0,,0,,79768,Cleared,0,,0,
,279309,0,,0,,0,,0,,0,,0,,79764,Cleared,0,,0,,0,,0,,0,
,279307,0,,0,,0,,0,,0,,0,,0,,0,,0,,79762,Cleared,0,,0,
,279296,0,,0,,0,,0,,0,,0,,79753,Cleared,0,,0,,0,,0,,0,
,279301,0,,0,,0,,0,,0,,0,,0,,0,,0,,79756,Cleared,0,,0,
,279246,79728,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279242,79723,Cleared,0,,0,,79724,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279232,79720,Cleared,0,,0,,79721,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279295,79750,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279275,79741,Cleared,0,,0,,79742,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279282,79745,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279210,0,,0,,0,,79712,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279206,0,,0,,0,,79710,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279224,0,,0,,0,,79719,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279222,0,,0,,0,,79718,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279212,0,,0,,0,,0,,0,,0,,79713,Cleared,0,,0,,0,,0,,0,
,279214,0,,0,,0,,79714,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279218,0,,0,,0,,79716,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279220,0,,0,,0,,79717,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279216,0,,0,,0,,79715,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279273,0,,0,,0,,79739,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279274,0,,0,,0,,79740,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279277,0,,0,,0,,79744,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279254,79731,Stale Check,0,,0,,79732,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279314,79765,Stale Check,0,,0,,79766,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279294,79751,Stale Check,0,,0,,79752,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279263,0,,0,,0,,79735,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279241,0,,0,,0,,79725,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279299,0,,0,,0,,0,,0,,0,,0,,0,,0,,79755,Cleared,0,,0,
,279418,79843,Cleared,0,,0,,0,,0,,0,,79845,Cleared,0,,0,,0,,0,,0,
,279377,79802,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279386,79807,Cleared,0,,0,,0,,0,,0,,79808,Cleared,0,,0,,0,,0,,0,
,279375,0,,0,,0,,0,,0,,0,,0,,0,,0,,79801,Cleared,0,,0,
,275889,0,,0,,0,,0,,0,,0,,79827,Cleared,0,,0,,77632,Cleared,0,,0,
,279416,79841,Stale Check,0,,0,,0,,0,,0,,79842,Cleared,0,,0,,0,,0,,0,
,279343,0,,0,,0,,0,,0,,0,,79775,Cleared,0,,0,,0,,0,,0,
,279369,79791,Cleared,0,,0,,79792,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279393,79813,Cleared,0,,0,,0,,0,,0,,79814,Voided/Replaced,80445,,0,,0,,0,,0,
,279394,79815,Cleared,0,,0,,79816,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279397,79817,Cleared,0,,0,,79818,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279400,79819,Cleared,0,,0,,79820,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279384,79806,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279382,79803,Cleared,0,,0,,79804,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279345,79776,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279412,79836,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279414,79838,Cleared,0,,0,,79839,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279372,79796,Cleared,0,,0,,79797,Voided/Replaced,80221,Cleared,0,,0,,0,,0,,0,,0,,0,
,279373,79798,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279406,79826,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279407,79828,Cleared,0,,0,,80010,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279410,79834,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279366,0,,0,,0,,79790,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278269,0,,0,,0,,79799,Cleared,0,,0,,0,,0,,0,,79152,Cleared,0,,0,
,279368,0,,0,,0,,79793,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279359,0,,0,,0,,79787,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279353,0,,0,,0,,79783,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279402,0,,0,,0,,79821,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279413,0,,0,,0,,79837,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279374,0,,0,,0,,79800,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279427,0,,0,,0,,79847,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279342,0,,0,,0,,79774,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279349,0,,0,,0,,79780,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279357,0,,0,,0,,79785,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279367,0,,0,,0,,79794,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279415,0,,0,,0,,0,,0,,0,,79840,Cleared,0,,0,,0,,0,,0,
,278907,0,,0,,0,,79773,Cleared,0,,0,,0,,0,,0,,79550,Cleared,0,,0,
,279488,79862,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279529,0,,0,,0,,0,,0,,0,,79899,Stale Check,0,,0,,79898,Cleared,0,,0,
,279518,0,,0,,0,,0,,0,,0,,79888,Cleared,0,,0,,0,,0,,0,
,279528,79896,Cleared,0,,0,,79897,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279514,79884,Cleared,0,,0,,79885,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279471,79858,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279508,79878,Cleared,0,,0,,79879,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279494,79869,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279464,79854,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279510,79881,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279496,0,,0,,0,,79872,Stale Check,0,,0,,0,,0,,0,,79871,Cleared,0,,0,
,279460,0,,0,,0,,0,,0,,0,,79849,Stale Check,0,,0,,79848,Cleared,0,,0,
,278984,0,,0,,0,,79874,Cleared,0,,0,,0,,0,,0,,79591,Cleared,0,,0,
,279489,0,,0,,0,,79863,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279530,0,,0,,0,,79901,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279466,0,,0,,0,,79856,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279520,0,,0,,0,,0,,0,,0,,79890,Cleared,0,,0,,79889,Cleared,0,,0,
,279507,0,,0,,0,,0,,0,,0,,0,,0,,0,,79877,Cleared,0,,0,
,279509,0,,0,,0,,79880,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279512,0,,0,,0,,79882,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279467,0,,0,,0,,0,,0,,0,,0,,0,,0,,79855,Cleared,0,,0,
,279497,0,,0,,0,,79870,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279491,0,,0,,0,,79864,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279513,0,,0,,0,,79883,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279618,79944,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279639,79964,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279602,79930,Cleared,0,,0,,79931,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279638,0,,0,,0,,0,,0,,0,,0,,0,,0,,79963,Cleared,0,,0,
,279557,0,,0,,0,,0,,0,,0,,79910,Cleared,0,,0,,0,,0,,0,
,279633,0,,0,,0,,0,,0,,0,,79958,Cleared,0,,0,,0,,0,,0,
,279632,79956,Cleared,0,,0,,79957,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279604,79932,Cleared,0,,0,,79933,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279636,79961,Cleared,0,,0,,80360,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279584,79916,Cleared,0,,0,,79917,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279607,0,,0,,0,,79936,Cleared,0,,0,,0,,0,,0,,79935,Cleared,0,,0,
,279624,0,,0,,0,,79948,Cleared,0,,0,,0,,0,,0,,82421,,0,,0,
,278313,0,,0,,0,,79911,Cleared,0,,0,,0,,0,,0,,79184,Cleared,0,,0,
,279610,0,,0,,0,,79939,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279625,0,,0,,0,,79949,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279592,0,,0,,0,,79924,Cleared,0,,0,,0,,0,,0,,79923,Cleared,0,,0,
,279626,0,,0,,0,,79950,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279589,0,,0,,0,,0,,0,,0,,79920,Cleared,0,,0,,0,,0,,0,
,279585,0,,0,,0,,79919,Cleared,0,,0,,0,,0,,0,,79918,Cleared,0,,0,
,279583,79914,Stale Check,0,,0,,79915,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279615,0,,0,,0,,79940,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279616,79941,Stale Check,0,,0,,79942,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279634,0,,0,,0,,79959,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279598,0,,0,,0,,79927,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279765,80018,Cleared,0,,0,,80019,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279689,79990,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279750,80011,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279711,0,,0,,0,,0,,0,,0,,0,,0,,0,,79996,Cleared,0,,0,
,279752,80015,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279759,80016,Cleared,0,,0,,80467,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279799,0,,0,,0,,0,,0,,0,,0,,0,,0,,80034,Cleared,0,,0,
,279681,0,,0,,0,,0,,0,,0,,79982,Cleared,0,,0,,0,,0,,0,
,279781,0,,0,,0,,0,,0,,0,,80029,Cleared,0,,0,,0,,0,,0,
,279687,79986,Cleared,0,,0,,0,,0,,0,,79987,Cleared,0,,0,,0,,0,,0,
,279674,79975,Cleared,0,,0,,79976,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279694,79991,Cleared,0,,0,,79992,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279740,80008,Cleared,0,,0,,80009,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279688,79993,Cleared,0,,0,,79989,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,278338,0,,0,,0,,80007,Cleared,0,,0,,0,,0,,0,,79195,Cleared,0,,0,
,279670,0,,0,,0,,79974,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279683,79983,Cleared,0,,0,,79984,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279733,0,,0,,0,,80002,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279655,0,,0,,0,,79969,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279704,0,,0,,0,,0,,0,,0,,79994,Cleared,0,,0,,0,,0,,0,
,279776,0,,0,,0,,80025,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279682,0,,0,,0,,79980,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279784,0,,0,,0,,80033,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279783,0,,0,,0,,80032,Cleared,0,,0,,0,,0,,0,,80031,Cleared,0,,0,
,279664,0,,0,,0,,0,,0,,0,,79972,Cleared,0,,0,,0,,0,,0,
,279686,0,,0,,0,,79985,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279728,0,,0,,0,,0,,0,,0,,80000,Cleared,0,,0,,79999,Cleared,0,,0,
,279659,0,,0,,0,,79971,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279669,0,,0,,0,,79973,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279921,80099,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279910,80094,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279914,80096,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279916,80097,Cleared,0,,0,,0,,0,,0,,80097,Cleared,0,,0,,0,,0,,0,
,279905,0,,0,,0,,80089,Voided/Reissued,80393,Cleared,0,,0,,0,,0,,80088,Cleared,0,,0,
,279908,0,,0,,0,,0,,0,,0,,80092,Cleared,0,,0,,0,,0,,0,
,279862,0,,0,,0,,0,,0,,0,,80068,Cleared,0,,0,,80067,Cleared,0,,0,
,279839,80054,Cleared,0,,0,,0,,0,,0,,80055,Cleared,0,,0,,0,,0,,0,
,279930,80104,Cleared,0,,0,,80105,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279842,80057,Cleared,0,,0,,0,,0,,0,,80058,Cleared,0,,0,,0,,0,,0,
,279846,80059,Cleared,0,,0,,0,,0,,0,,80060,Stale Check,0,,0,,0,,0,,0,
,279872,80073,Cleared,0,,0,,0,,0,,0,,80074,Cleared,0,,0,,0,,0,,0,
,279898,80082,Cleared,0,,0,,80083,Voided/Replaced,80484,Cleared,0,,0,,0,,0,,0,,0,,0,
,279822,0,,0,,0,,80046,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279803,0,,0,,0,,80036,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279805,0,,0,,0,,80037,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279827,0,,0,,0,,0,,0,,0,,80049,Cleared,0,,0,,0,,0,,0,
,279847,0,,0,,0,,80062,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279931,0,,0,,0,,80106,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279864,0,,0,,0,,80069,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279894,0,,0,,0,,80081,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279904,80086,Stale Check,0,,0,,80087,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279907,0,,0,,0,,80091,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279929,0,,0,,0,,80103,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279861,0,,0,,0,,0,,0,,0,,80066,Cleared,0,,0,,0,,0,,0,
,279858,0,,0,,0,,0,,0,,0,,80065,Cleared,0,,0,,0,,0,,0,
,279849,0,,0,,0,,80063,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280043,80156,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280035,80154,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279969,80122,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280040,80155,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280062,0,,0,,0,,0,,0,,0,,0,,0,,0,,80169,Cleared,0,,0,
,279964,0,,0,,0,,0,,0,,0,,80120,Cleared,0,,0,,0,,0,,0,
,280027,80147,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279983,80131,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279960,80117,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279963,0,,0,,0,,80119,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279461,0,,0,,0,,80144,Cleared,0,,0,,0,,0,,0,,79852,Cleared,0,,0,
,280059,0,,0,,0,,80166,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280023,0,,0,,0,,81207,,0,,0,,0,,0,,0,,80146,Cleared,0,,0,
,279956,0,,0,,0,,80114,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279972,0,,0,,0,,80125,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280115,0,,0,,0,,0,,0,,0,,80193,Cleared,0,,0,,0,,0,,0,
,280118,0,,0,,0,,81323,,0,,0,,0,,0,,0,,80195,Cleared,0,,0,
,280127,80204,Stale Check,0,,0,,80205,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280092,0,,0,,0,,80177,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280129,80207,Stale Check,0,,0,,80208,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280098,0,,0,,0,,80185,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280095,0,,0,,0,,80181,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278819,0,,0,,0,,0,,0,,0,,0,,0,,0,,79501,Cleared,0,,0,
,279320,0,,0,,0,,0,,0,,0,,0,,0,,0,,79770,Cleared,0,,0,
,279356,0,,0,,0,,0,,0,,0,,0,,0,,0,,79784,Cleared,0,,0,
,279622,0,,0,,0,,79946,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279621,0,,0,,0,,0,,0,,0,,0,,0,,0,,79945,Cleared,0,,0,
,279734,0,,0,,0,,0,,0,,0,,0,,0,,0,,80003,Cleared,0,,0,
,279737,80004,Cleared,0,,0,,80005,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,279782,0,,0,,0,,82391,,0,,0,,0,,0,,0,,80030,Cleared,0,,0,
,279933,0,,0,,0,,0,,0,,0,,0,,0,,0,,80107,Cleared,0,,0,
,279891,0,,0,,0,,0,,0,,0,,0,,0,,0,,80079,Cleared,0,,0,
,279920,0,,0,,0,,0,,0,,0,,80100,Cleared,0,,0,,0,,0,,0,
,279924,80101,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,279909,0,,0,,0,,80093,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279902,0,,0,,0,,80084,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279876,0,,0,,0,,80076,Voided/Reissue Other,0,,0,,81596,,0,,0,,80075,Cleared,0,,0,
,280049,80160,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280013,80138,Cleared,0,,0,,80141,Stale Check,0,,0,,0,,0,,0,,0,,0,,0,
,280028,0,,0,,0,,0,,0,,0,,0,,0,,0,,80149,Cleared,0,,0,
,279998,0,,0,,0,,80134,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,278663,0,,0,,0,,80163,Cleared,0,,0,,0,,0,,0,,79401,Cleared,0,,0,
,280008,0,,0,,0,,80137,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279962,80115,Stale Check,0,,0,,80116,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280066,0,,0,,0,,80406,,0,,0,,0,,0,,0,,80123,Cleared,0,,0,
,279975,0,,0,,0,,80128,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280019,0,,0,,0,,80143,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,279992,0,,0,,0,,80132,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280026,0,,0,,0,,0,,0,,0,,80148,Cleared,0,,0,,0,,0,,0,
,280103,80188,Cleared,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
,280120,0,,0,,0,,0,,0,,0,,80197,Cleared,0,,0,,0,,0,,0,
,280114,0,,0,,0,,0,,0,,0,,80192,Cleared,0,,0,,0,,0,,0,
,280130,80209,Cleared,0,,0,,80210,Cleared,0,,0,,0,,0,,0,,0,,0,,0,
,280137,0,,0,,0,,81201,,0,,0,,0,,0,,0,,80215,Cleared,0,,0,
