"System Header Row
DO NOT DELETE THIS ROW
OR THIS COLUMN!",field_1289,field_1685,field_1688,field_1319,field_1321,field_1679,field_1677,field_1658,field_1659
,277321,78580,Stale Check,0,,0,,0,
,277327,78586,Stale Check,78589,Stale Check,0,,0,
,277334,0,,78595,Stale Check,0,,0,
,277337,0,,78598,Stale Check,0,,0,
,277314,0,,0,,78570,Stale Check,0,
,277341,0,,78599,Stale Check,0,,0,
,277343,0,,0,,78605,Stale Check,0,
,277346,0,,80376,Stale Check,0,,0,
,277428,0,,0,,78642,Stale Check,0,
,277463,0,,78674,Stale Check,0,,0,
,277454,0,,78668,Stale Check,0,,0,
,277460,0,,78671,Stale Check,0,,0,
,277439,78634,Stale Check,78635,Stale Check,0,,0,
,277461,78672,Stale Check,0,,78673,Stale Check,0,
,277411,78627,Stale Check,0,,0,,0,
,277403,78621,Stale Check,78622,Stale Check,0,,0,
,277396,78617,Stale Check,0,,0,,0,
,277435,0,,0,,78656,Stale Check,0,
,277412,0,,78626,Stale Check,0,,0,
,277378,0,,78610,Stale Check,0,,0,
,277395,78616,Stale Check,0,,0,,0,
,277406,0,,78623,Stale Check,0,,0,
,277397,78618,Stale Check,0,,0,,0,
,277408,0,,0,,78624,Stale Check,0,
,277416,0,,78630,Stale Check,0,,0,
,277420,0,,78633,Stale Check,0,,0,
,277425,0,,78638,Stale Check,0,,0,
,277433,78646,Stale Check,0,,0,,0,
,277431,0,,0,,78643,Stale Check,0,
,277432,0,,78644,Stale Check,0,,0,
,277434,0,,78647,Stale Check,0,,0,
,277444,0,,0,,78653,Stale Check,0,
,277442,0,,78662,Stale Check,0,,0,
,277445,0,,78658,Stale Check,0,,0,
,277447,0,,78663,Stale Check,0,,0,
,277458,0,,0,,78680,Stale Check,0,
,277453,0,,0,,0,,78681,Stale Check
,277456,0,,78682,Stale Check,78683,Stale Check,0,
,277471,0,,78689,Stale Check,0,,0,
,277473,78690,Stale Check,0,,0,,0,
,277450,0,,79722,Stale Check,0,,0,
,277527,0,,0,,78713,Stale Check,0,
,277567,0,,78748,Stale Check,0,,0,
,277559,0,,78738,Stale Check,0,,0,
,277496,0,,78699,Stale Check,0,,0,
,277568,0,,78752,Stale Check,0,,0,
,277540,0,,78721,Stale Check,0,,0,
,277517,78709,Stale Check,0,,0,,0,
,277543,0,,78722,Stale Check,0,,0,
,277545,0,,78725,Stale Check,0,,0,
,277495,0,,78698,Stale Check,0,,0,
,277554,0,,78731,Stale Check,0,,0,
,277569,0,,78755,Stale Check,0,,0,
,277557,0,,78736,Stale Check,0,,0,
,277526,78710,Stale Check,0,,0,,0,
,277485,0,,78692,Stale Check,0,,0,
,277488,0,,78694,Stale Check,0,,0,
,277492,0,,78696,Stale Check,0,,0,
,277494,0,,78697,Stale Check,0,,0,
,277511,0,,78703,Stale Check,0,,0,
,277513,78705,Stale Check,0,,0,,0,
,277515,0,,0,,78708,Stale Check,0,
,277525,78711,Stale Check,0,,0,,0,
,277521,78711,Stale Check,0,,0,,0,
,277547,0,,0,,78724,Stale Check,78723,Stale Check
,277528,78712,Stale Check,0,,0,,0,
,277537,78718,Stale Check,0,,0,,0,
,277542,78720,Stale Check,0,,0,,0,
,277538,0,,78719,Stale Check,0,,0,
,277550,78727,Stale Check,0,,0,,0,
,277548,0,,78726,Stale Check,0,,0,
,277551,0,,78728,Stale Check,0,,0,
,277555,78732,Stale Check,0,,0,,0,
,277556,78734,Stale Check,78735,Stale Check,0,,0,
,277563,78744,Stale Check,0,,0,,0,
,277565,0,,78750,Stale Check,0,,0,
,277566,0,,0,,78754,Stale Check,0,
,277553,0,,78974,Stale Check,0,,0,
,277661,0,,78814,Stale Check,0,,0,
,277648,0,,78802,Stale Check,0,,0,
,277691,0,,78830,Stale Check,0,,0,
,277599,0,,78767,Stale Check,0,,0,
,277684,0,,78827,Stale Check,0,,0,
,277618,78776,Stale Check,0,,0,,0,
,277590,0,,78764,Stale Check,0,,0,
,277649,0,,78807,Stale Check,0,,0,
,277652,0,,78810,Stale Check,0,,0,
,277594,0,,78770,Stale Check,0,,0,
,277632,0,,78790,Stale Check,0,,0,
,277593,0,,78766,Stale Check,0,,0,
,277596,78768,Stale Check,78769,Stale Check,0,,0,
,277606,0,,78773,Stale Check,0,,0,
,277604,0,,78772,Stale Check,0,,0,
,277611,78775,Stale Check,0,,0,,0,
,277612,78775,Stale Check,0,,0,,0,
,277613,78775,Stale Check,0,,0,,0,
,277609,0,,0,,78783,Stale Check,0,
,277619,0,,78782,Stale Check,0,,0,
,277628,0,,78787,Stale Check,0,,0,
,277647,78803,Stale Check,78804,Stale Check,0,,0,
,277646,0,,78806,Stale Check,0,,0,
,277663,78815,Stale Check,0,,0,,0,
,277664,78815,Stale Check,0,,0,,0,
,277665,78815,Stale Check,0,,0,,0,
,277666,78815,Stale Check,0,,0,,0,
,277667,78815,Stale Check,0,,0,,0,
,277651,0,,0,,78809,Stale Check,0,
,277653,78811,Stale Check,0,,0,,0,
,277654,78811,Stale Check,0,,0,,0,
,277659,0,,78812,Stale Check,0,,0,
,277677,78826,Stale Check,0,,0,,0,
,277678,78826,Stale Check,0,,0,,0,
,277683,0,,78828,Stale Check,0,,0,
,277689,0,,78822,Stale Check,0,,0,
,277692,0,,78823,Stale Check,0,,0,
,277694,0,,78824,Stale Check,0,,0,
,277744,0,,0,,78855,Stale Check,0,
,277753,0,,0,,78861,Stale Check,0,
,277764,0,,78875,Stale Check,0,,0,
,277724,78839,Stale Check,78840,Stale Check,0,,0,
,277723,0,,78837,Stale Check,0,,0,
,277762,0,,78873,Stale Check,0,,0,
,277739,0,,0,,0,,78846,Stale Check
,277733,0,,78847,Stale Check,0,,0,
,277752,0,,78862,Stale Check,0,,0,
,277707,0,,0,,78832,Stale Check,0,
,277715,0,,78835,Stale Check,0,,0,
,277713,0,,78834,Stale Check,0,,0,
,277732,78844,Stale Check,0,,0,,0,
,277727,0,,0,,78842,Stale Check,0,
,277746,0,,0,,79278,Stale Check,0,
,277731,78843,Stale Check,0,,0,,0,
,277763,0,,0,,78874,Stale Check,0,
,277751,78857,Stale Check,78858,Stale Check,0,,0,
,277747,78857,Stale Check,0,,0,,0,
,277749,78857,Stale Check,0,,0,,0,
,277754,0,,78863,Stale Check,0,,0,
,277757,0,,79252,Stale Check,0,,0,
,277759,0,,0,,78870,Stale Check,0,
,277804,78892,Stale Check,0,,0,,0,
,277857,78917,Stale Check,0,,0,,0,
,277895,78945,Stale Check,0,,0,,0,
,277891,0,,78935,Stale Check,0,,0,
,277786,78879,Stale Check,78880,Stale Check,0,,0,
,277836,0,,78910,Stale Check,0,,0,
,277834,0,,78905,Stale Check,0,,0,
,277812,0,,0,,78900,Stale Check,0,
,277859,0,,0,,78919,Stale Check,0,
,277880,78936,Stale Check,0,,78937,Stale Check,0,
,277903,78952,Stale Check,0,,0,,0,
,277904,78952,Stale Check,0,,0,,0,
,277882,0,,78941,Stale Check,0,,0,
,277896,0,,78930,Stale Check,0,,0,
,277888,0,,78943,Stale Check,0,,0,
,277901,78950,Stale Check,0,,0,,0,
,277877,0,,78933,Stale Check,0,,0,
,277810,0,,0,,78895,Stale Check,0,
,277897,0,,78948,Stale Check,0,,0,
,277911,0,,80080,Stale Check,0,,0,
,277781,0,,0,,78878,Stale Check,0,
,277788,0,,78881,Stale Check,0,,0,
,277792,78884,Stale Check,78885,Stale Check,0,,0,
,277797,0,,78889,Stale Check,0,,0,
,277796,0,,78888,Stale Check,0,,0,
,277824,78898,Stale Check,78899,Stale Check,0,,0,
,277829,0,,78903,Stale Check,0,,0,
,277828,0,,78902,Stale Check,0,,0,
,277915,0,,0,,79412,Stale Check,0,
,277856,78938,Stale Check,78912,Stale Check,0,,0,
,277860,78916,Stale Check,78920,Stale Check,0,,0,
,277814,78897,Stale Check,0,,0,,0,
,277817,78897,Stale Check,0,,0,,0,
,277819,78897,Stale Check,0,,0,,0,
,277821,78897,Stale Check,0,,0,,0,
,277823,78897,Stale Check,0,,0,,0,
,277905,0,,0,,0,,78955,Stale Check
,277883,78924,Stale Check,0,,0,,0,
,277881,78924,Stale Check,0,,0,,0,
,277887,78924,Stale Check,0,,0,,0,
,277884,78924,Stale Check,0,,0,,0,
,277886,78924,Stale Check,0,,0,,0,
,277889,0,,78925,Stale Check,0,,0,
,277917,0,,80427,Stale Check,0,,0,
,277893,78927,Stale Check,0,,0,,0,
,277892,0,,78947,Stale Check,0,,0,
,277862,78916,Stale Check,0,,0,,0,
,277906,78952,Stale Check,0,,0,,0,
,277907,78952,Stale Check,0,,0,,0,
,277908,78952,Stale Check,0,,0,,0,
,277909,78952,Stale Check,0,,0,,0,
,277910,78952,Stale Check,0,,0,,0,
,277900,0,,0,,78953,Stale Check,0,
,277899,78949,Stale Check,0,,0,,0,
,277876,0,,78921,Stale Check,0,,0,
,277879,78922,Stale Check,0,,0,,0,
,278019,0,,79005,Stale Check,0,,0,
,277953,0,,78962,Stale Check,0,,0,
,277998,0,,0,,0,,79865,Stale Check
,277956,0,,0,,78964,Stale Check,0,
,278018,0,,0,,0,,79003,Stale Check
,277950,0,,0,,78961,Stale Check,0,
,278004,0,,78998,Stale Check,0,,0,
,277996,0,,78993,Stale Check,0,,0,
,277982,78987,Stale Check,0,,0,,0,
,277955,0,,0,,78963,Stale Check,0,
,277963,0,,0,,78972,Stale Check,0,
,277964,0,,78973,Stale Check,0,,0,
,277970,0,,0,,78979,Stale Check,0,
,277974,0,,78981,Stale Check,0,,0,
,277989,0,,79373,Stale Check,0,,0,
,277980,78984,Stale Check,78985,Stale Check,0,,0,
,277987,0,,78988,Stale Check,0,,0,
,277990,78990,Stale Check,0,,0,,0,
,278003,0,,79419,Stale Check,0,,0,
,278010,79000,Stale Check,0,,0,,0,
,278011,79000,Stale Check,0,,0,,0,
,278012,79000,Stale Check,0,,0,,0,
,278013,79000,Stale Check,0,,0,,0,
,278008,0,,78999,Stale Check,0,,0,
,278014,79004,Stale Check,0,,0,,0,
,278016,79004,Stale Check,0,,0,,0,
,278017,79004,Stale Check,0,,0,,0,
,277992,78990,Stale Check,0,,0,,0,
,277994,78990,Stale Check,0,,0,,0,
,278144,79071,Stale Check,0,,0,,0,
,278139,79061,Stale Check,0,,0,,0,
,278091,79033,Stale Check,79034,Stale Check,0,,0,
,278121,0,,79055,Stale Check,0,,0,
,278137,0,,79060,Stale Check,0,,0,
,278102,0,,0,,79038,Stale Check,0,
,278080,0,,79023,Stale Check,0,,0,
,278146,79074,Stale Check,79075,Stale Check,0,,0,
,278115,0,,79050,Stale Check,0,,0,
,278116,79051,Stale Check,0,,0,,0,
,278105,79039,Stale Check,79040,Stale Check,0,,0,
,278044,0,,79010,Stale Check,0,,0,
,278089,0,,79032,Stale Check,0,,0,
,278098,79030,Stale Check,0,,0,,0,
,278099,79035,Stale Check,0,,0,,0,
,278107,0,,0,,79042,Stale Check,0,
,278117,0,,79052,Stale Check,0,,0,
,278130,79058,Stale Check,0,,0,,0,
,278135,0,,79059,Stale Check,0,,0,
,278142,79066,Stale Check,0,,0,,0,
,278140,0,,0,,79063,Stale Check,0,
,278141,79068,Stale Check,0,,0,,0,
,278145,0,,79073,Stale Check,0,,0,
,278112,0,,80172,Stale Check,0,,0,
,278147,0,,79076,Stale Check,0,,0,
,278153,0,,79079,Stale Check,0,,0,
,278124,79058,Stale Check,0,,0,,0,
,278126,79058,Stale Check,0,,0,,0,
,278150,79081,Stale Check,0,,0,,0,
,278151,79081,Stale Check,0,,0,,0,
,278152,79081,Stale Check,0,,0,,0,
,278154,79081,Stale Check,0,,0,,0,
,278148,79077,Stale Check,0,,79078,Stale Check,0,
,278200,79102,Stale Check,0,,0,,0,
,278209,0,,79109,Stale Check,0,,0,
,278191,79097,Stale Check,0,,0,,0,
,278181,79090,Stale Check,0,,0,,0,
,278195,79093,Stale Check,0,,0,,0,
,278236,0,,79139,Stale Check,0,,0,
,278185,0,,79096,Stale Check,0,,0,
,278201,0,,79100,Stale Check,0,,0,
,278212,0,,79110,Stale Check,0,,0,
,278167,0,,79085,Stale Check,0,,0,
,278182,0,,0,,79091,Stale Check,0,
,278198,0,,79099,Stale Check,0,,0,
,278213,0,,79112,Stale Check,0,,0,
,278231,0,,0,,79132,Stale Check,0,
,278224,0,,0,,79123,Stale Check,0,
,278194,79097,Stale Check,0,,0,,0,
,278370,0,,79213,Stale Check,0,,0,
,278316,0,,79782,Stale Check,0,,0,
,278300,79123,Stale Check,0,,0,,0,
,278307,0,,80124,Stale Check,0,,0,
,278293,0,,79168,Stale Check,0,,0,
,278301,0,,0,,79175,Stale Check,0,
,278321,0,,79188,Stale Check,0,,0,
,278344,0,,0,,80702,Stale Check,0,
,278412,0,,79240,Stale Check,0,,0,
,278430,0,,79258,Stale Check,0,,0,
,278426,79255,Stale Check,0,,0,,0,
,278411,0,,79242,Stale Check,0,,0,
,278407,0,,79236,Stale Check,0,,0,
,278402,79229,Stale Check,0,,0,,0,
,278408,79237,Stale Check,0,,0,,0,
,278431,0,,79474,Stale Check,0,,0,
,278433,0,,79262,Stale Check,0,,0,
,278451,0,,79277,Stale Check,0,,0,
,278540,79338,Stale Check,0,,0,,0,
,278569,0,,79354,Stale Check,0,,0,
,278578,0,,79364,Stale Check,0,,0,
,278572,79358,Stale Check,0,,0,,0,
,278494,0,,79912,Stale Check,0,,0,
,278510,0,,0,,0,,79310,Stale Check
,278533,0,,79336,Stale Check,0,,0,
,278568,0,,79352,Stale Check,0,,0,
,278570,79255,Stale Check,0,,0,,0,
,278553,79344,Stale Check,0,,0,,0,
,278555,0,,79345,Stale Check,0,,0,
,278571,0,,79357,Stale Check,0,,0,
,278662,0,,79414,Stale Check,0,,0,
,278654,0,,79404,Stale Check,0,,0,
,278621,0,,0,,0,,79380,Stale Check
,278668,79418,Stale Check,0,,0,,0,
,278656,79405,Stale Check,0,,79406,Stale Check,0,
,278625,0,,79384,Stale Check,0,,0,
,278623,79382,Stale Check,79383,Stale Check,0,,0,
,278645,0,,79393,Stale Check,0,,0,
,278619,0,,79377,Stale Check,0,,0,
,278647,0,,0,,79396,Stale Check,0,
,278651,0,,79399,Stale Check,0,,0,
,278659,79409,Stale Check,0,,0,,0,
,278666,0,,0,,79422,Stale Check,0,
,278719,0,,0,,79439,Stale Check,0,
,278717,0,,79438,Stale Check,0,,0,
,278789,0,,79471,Stale Check,0,,0,
,278818,79499,Stale Check,79500,Stale Check,0,,0,
,278748,0,,79449,Stale Check,0,,0,
,278767,0,,79460,Stale Check,0,,0,
,278768,79461,Stale Check,0,,0,,0,
,278765,0,,79459,Stale Check,0,,0,
,278797,0,,79478,Stale Check,0,,0,
,278799,0,,79481,Stale Check,0,,0,
,278805,0,,79733,Stale Check,0,,0,
,278871,0,,79519,Stale Check,0,,0,
,278918,0,,0,,79552,Stale Check,0,
,278839,0,,0,,79503,Stale Check,0,
,278903,0,,0,,79542,Stale Check,0,
,278845,79505,Stale Check,79506,Stale Check,0,,0,
,278850,0,,79509,Stale Check,0,,0,
,278857,0,,79512,Stale Check,0,,0,
,278867,0,,80436,Stale Check,0,,0,
,278865,79514,Stale Check,0,,0,,0,
,278889,0,,79525,Stale Check,0,,0,
,278895,0,,79535,Stale Check,0,,0,
,278896,79533,Stale Check,0,,0,,0,
,278897,0,,0,,79536,Stale Check,0,
,278912,0,,79556,Stale Check,0,,0,
,278909,0,,79913,Stale Check,0,,0,
,278910,0,,79554,Stale Check,0,,0,
,278947,79569,Stale Check,0,,0,,0,
,278951,79574,Stale Check,0,,0,,0,
,278957,79577,Stale Check,0,,0,,0,
,278963,79580,Stale Check,0,,0,,0,
,278948,0,,79572,Stale Check,0,,0,
,278979,0,,0,,79589,Stale Check,0,
,278996,0,,79599,Stale Check,0,,0,
,278990,0,,79593,Stale Check,0,,0,
,278991,0,,0,,79595,Stale Check,0,
,279008,0,,79609,Stale Check,0,,0,
,279028,79619,Stale Check,0,,79620,Stale Check,0,
,279083,0,,79651,Stale Check,0,,0,
,279054,79624,Stale Check,0,,0,,0,
,279117,0,,79665,Stale Check,0,,0,
,279142,0,,79684,Stale Check,0,,0,
,279159,0,,0,,79693,Stale Check,0,
,279039,0,,79640,Stale Check,0,,0,
,279045,0,,80047,Stale Check,0,,0,
,279047,0,,80699,Stale Check,0,,0,
,279115,79661,Stale Check,0,,0,,0,
,279111,0,,79660,Stale Check,0,,0,
,279086,0,,79634,Stale Check,0,,0,
,279097,79638,Stale Check,0,,0,,0,
,279134,0,,79677,Stale Check,0,,0,
,279133,0,,0,,79675,Stale Check,0,
,279139,79680,Stale Check,0,,0,,0,
,279141,0,,79682,Stale Check,0,,0,
,279156,79689,Stale Check,79690,Stale Check,0,,0,
,279160,79694,Stale Check,0,,0,,0,
,279177,0,,80232,Stale Check,0,,0,
,279304,79760,Stale Check,79761,Stale Check,0,,0,
,279285,79746,Stale Check,79747,Stale Check,0,,0,
,279208,0,,79711,Stale Check,0,,0,
,279247,0,,79727,Stale Check,0,,0,
,279249,0,,0,,79729,Stale Check,0,
,279254,79731,Stale Check,0,,0,,0,
,279275,0,,79742,Stale Check,0,,0,
,279294,79751,Stale Check,0,,0,,0,
,279314,79765,Stale Check,0,,0,,0,
,279321,0,,79771,Stale Check,0,,0,
,279370,79795,Stale Check,0,,0,,0,
,279414,0,,79839,Stale Check,0,,0,
,279404,0,,80490,Stale Check,0,,0,
,279348,0,,79777,Stale Check,0,,0,
,279383,0,,79805,Stale Check,0,,0,
,279394,0,,79816,Stale Check,0,,0,
,279364,0,,79789,Stale Check,0,,0,
,279403,79822,Stale Check,0,,79823,Stale Check,0,
,279409,79831,Stale Check,79832,Stale Check,0,,0,
,279411,0,,79835,Stale Check,0,,0,
,279425,0,,79846,Stale Check,0,,0,
,279416,79841,Stale Check,0,,0,,0,
,279417,0,,79844,Stale Check,0,,0,
,279496,0,,79872,Stale Check,0,,0,
,279504,79875,Stale Check,0,,79876,Stale Check,0,
,279474,0,,79859,Stale Check,0,,0,
,279460,0,,0,,79849,Stale Check,0,
,279458,79850,Stale Check,79851,Stale Check,0,,0,
,279468,0,,0,,79857,Stale Check,0,
,279493,0,,0,,79868,Stale Check,0,
,279525,0,,0,,0,,79892,Stale Check
,279508,0,,79879,Stale Check,0,,0,
,279481,79860,Stale Check,0,,0,,0,
,279484,79860,Stale Check,0,,0,,0,
,279486,79860,Stale Check,0,,0,,0,
,279529,0,,0,,79899,Stale Check,0,
,279528,0,,79897,Stale Check,0,,0,
,279583,79914,Stale Check,0,,0,,0,
,279631,0,,80414,Stale Check,0,,70257958,Stale Check
,279628,0,,0,,79952,Stale Check,0,
,279617,0,,79943,Stale Check,0,,0,
,279556,79905,Stale Check,0,,0,,0,
,279601,0,,0,,0,,79922,Stale Check
,279605,0,,0,,0,,79934,Stale Check
,279599,0,,0,,79928,Stale Check,0,
,279609,0,,79938,Stale Check,0,,0,
,279608,0,,0,,79937,Stale Check,0,
,279616,79941,Stale Check,0,,0,,0,
,279623,0,,0,,79947,Stale Check,0,
,279629,79953,Stale Check,79954,Stale Check,0,,0,
,279632,0,,79957,Stale Check,0,,0,
,279637,0,,80449,Stale Check,0,,0,
,279688,0,,79989,Stale Check,0,,0,
,279737,0,,80005,Stale Check,0,,0,
,279736,0,,80006,Stale Check,0,,0,
,279740,0,,80009,Stale Check,0,,0,
,279775,80020,Stale Check,80021,Stale Check,0,,0,
,279767,80022,Stale Check,0,,0,,0,
,279768,80022,Stale Check,0,,0,,0,
,279769,80022,Stale Check,0,,0,,0,
,279771,80022,Stale Check,0,,0,,0,
,279755,0,,0,,80017,Stale Check,0,
,279779,0,,80028,Stale Check,0,,0,
,279759,0,,80467,Stale Check,0,,0,
,279778,80026,Stale Check,0,,0,,0,
,279869,0,,0,,80070,Stale Check,0,
,279816,80043,Stale Check,0,,0,,0,
,279801,0,,0,,0,,80035,Stale Check
,279811,0,,80040,Stale Check,0,,0,
,279813,0,,80041,Stale Check,0,,0,
,279815,0,,80042,Stale Check,0,,0,
,279818,0,,80044,Stale Check,0,,0,
,279821,0,,80045,Stale Check,0,,0,
,279846,0,,0,,80060,Stale Check,0,
,279825,0,,80048,Stale Check,0,,0,
,279876,0,,80076,Stale Check,0,,0,
,279871,0,,80072,Stale Check,0,,0,
,279904,80086,Stale Check,0,,0,,0,
,279906,0,,80090,Stale Check,0,,0,
,279911,0,,0,,80420,Stale Check,0,
,279901,0,,80085,Stale Check,0,,0,
,279934,0,,0,,0,,80108,Stale Check
,279935,0,,0,,0,,80108,Stale Check
,279930,0,,80105,Stale Check,0,,0,
,279962,80115,Stale Check,0,,0,,0,
,279974,0,,80126,Stale Check,0,,0,
,279977,0,,0,,80127,Stale Check,0,
,279981,0,,80130,Stale Check,0,,0,
,280057,0,,80162,Stale Check,0,,0,
,280045,80157,Stale Check,80158,Stale Check,0,,0,
,279996,80133,Stale Check,0,,0,,0,
,279961,0,,0,,80118,Stale Check,0,
,279966,0,,80121,Stale Check,0,,0,
,280013,0,,80141,Stale Check,0,,0,
,280012,0,,80142,Stale Check,0,,0,
,280021,0,,0,,80145,Stale Check,0,
,280061,0,,80170,Stale Check,0,,0,
,280065,0,,0,,0,,80168,Stale Check
,280060,0,,0,,80171,Stale Check,0,
,280030,80150,Stale Check,0,,0,,0,
,280033,0,,80151,Stale Check,0,,0,
,280036,0,,0,,80152,Stale Check,0,
,280039,0,,80153,Stale Check,0,,0,
,280055,80159,Stale Check,0,,0,,0,
,280127,80204,Stale Check,0,,0,,0,
,280122,0,,80199,Stale Check,0,,0,
,280135,0,,80214,Stale Check,0,,0,
,280116,0,,80194,Stale Check,0,,0,
,280125,0,,80202,Stale Check,0,,0,
,280096,80182,Stale Check,80183,Stale Check,0,,0,
,280129,80207,Stale Check,0,,0,,0,
,280093,0,,80178,Stale Check,0,,0,
,280097,0,,0,,80184,Stale Check,0,
,280099,0,,80186,Stale Check,0,,0,
,280113,0,,80191,Stale Check,0,,0,
,280112,0,,80190,Stale Check,0,,0,
,280119,0,,0,,80196,Stale Check,0,
,280128,0,,0,,0,,80206,Stale Check
,280126,80203,Stale Check,0,,0,,0,
,280121,0,,80198,Stale Check,0,,0,
,280147,0,,0,,80220,Stale Check,0,
,280214,0,,80241,Stale Check,0,,0,
,280217,0,,80524,Stale Check,0,,0,
,280206,0,,80236,Stale Check,0,,0,
,280183,0,,80682,Stale Check,0,,0,
,280195,80230,Stale Check,0,,0,,0,
,280203,0,,80235,Stale Check,0,,0,
,280211,0,,0,,0,,80238,Stale Check
,280208,0,,80551,Stale Check,0,,0,
,280196,80233,Stale Check,0,,0,,0,
,280200,80233,Stale Check,0,,0,,0,
,280202,80233,Stale Check,0,,0,,0,
,280212,0,,80239,Stale Check,0,,0,
,280380,0,,80298,Stale Check,0,,0,
,280397,0,,80472,Stale Check,0,,0,
,280391,80302,Stale Check,80303,Stale Check,0,,0,
,280330,80263,Stale Check,0,,0,,0,
,280282,80258,Stale Check,0,,0,,0,
,280346,80283,Stale Check,80284,Stale Check,0,,0,
,280347,80257,Stale Check,0,,0,,0,
,280348,80257,Stale Check,0,,0,,0,
,280355,0,,0,,0,,71222593,Stale Check
,280303,80248,Stale Check,0,,0,,0,
,280356,80290,Stale Check,0,,0,,0,
,280296,0,,80274,Stale Check,0,,0,
,280353,80285,Stale Check,80286,Stale Check,0,,0,
,280352,0,,80289,Stale Check,0,,0,
,280284,80259,Stale Check,0,,0,,0,
,280286,80259,Stale Check,0,,0,,0,
,280289,80259,Stale Check,0,,0,,0,
,280302,0,,0,,0,,80277,Stale Check
,280306,80249,Stale Check,0,,0,,0,
,280312,80251,Stale Check,0,,0,,0,
,280318,80261,Stale Check,0,,0,,0,
,280320,80253,Stale Check,0,,0,,0,
,280323,80253,Stale Check,0,,0,,0,
,280329,80262,Stale Check,0,,0,,0,
,280333,80255,Stale Check,0,,0,,0,
,280336,80264,Stale Check,0,,0,,0,
,280340,80266,Stale Check,0,,0,,0,
,280343,80267,Stale Check,0,,0,,0,
,280392,80305,Stale Check,80306,Stale Check,0,,0,
,280373,0,,80546,Stale Check,0,,0,
,280454,80314,Stale Check,0,,0,,0,
,280450,0,,80312,Stale Check,0,,0,
,280464,80317,Stale Check,0,,0,,0,
,280453,80318,Stale Check,0,,0,,0,
,280455,80314,Stale Check,0,,0,,0,
,280457,80314,Stale Check,0,,0,,0,
,280512,80340,Stale Check,0,,0,,0,
,280468,80320,Stale Check,0,,0,,0,
,280470,0,,80337,Stale Check,0,,0,
,280513,80340,Stale Check,0,,0,,0,
,280514,80340,Stale Check,0,,0,,0,
,280562,0,,0,,0,,80366,Stale Check
,280489,80332,Stale Check,0,,0,,0,
,280573,0,,0,,0,,80359,Stale Check
,280451,0,,0,,80313,Stale Check,0,
,280494,0,,0,,0,,80348,Stale Check
,280465,80328,Stale Check,80329,Stale Check,0,,0,
,280481,80341,Stale Check,80342,Stale Check,0,,0,
,280469,0,,80336,Stale Check,0,,0,
,280576,0,,0,,0,,80350,Stale Check
,280480,0,,80343,Stale Check,0,,0,
,280460,80315,Stale Check,0,,0,,0,
,280463,80316,Stale Check,0,,0,,0,
,280467,80319,Stale Check,0,,0,,0,
,280472,80321,Stale Check,80322,Stale Check,0,,0,
,280474,80323,Stale Check,0,,0,,0,
,280477,80323,Stale Check,0,,0,,0,
,280479,80325,Stale Check,0,,0,,0,
,280483,80326,Stale Check,0,,0,,0,
,280485,80327,Stale Check,0,,0,,0,
,280572,0,,0,,0,,80364,Stale Check
,280492,80333,Stale Check,80334,Stale Check,0,,0,
,280520,0,,80361,Stale Check,0,,0,
,280504,80339,Stale Check,0,,0,,0,
,280506,80339,Stale Check,0,,0,,0,
,280508,80339,Stale Check,0,,0,,0,
,280516,80340,Stale Check,0,,0,,0,
,280519,80340,Stale Check,0,,0,,0,
,280526,80362,Stale Check,0,,0,,0,
,280530,80362,Stale Check,0,,0,,0,
,280537,80344,Stale Check,0,,0,,0,
,280539,80344,Stale Check,0,,0,,0,
,280543,0,,80545,Stale Check,0,,0,
,280542,80344,Stale Check,0,,0,,0,
,280545,80344,Stale Check,0,,0,,0,
,280548,80345,Stale Check,0,,0,,0,
,280551,80345,Stale Check,0,,0,,0,
,280553,80345,Stale Check,0,,0,,0,
,280556,0,,0,,80704,Stale Check,0,
,280557,80345,Stale Check,0,,0,,0,
,280559,80345,Stale Check,0,,0,,0,
,280569,80370,Stale Check,0,,0,,0,
